accommodates,bathrooms,bedrooms,beds,price,latitude,longitude,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,property_type,room_type,amenities,neighbourhood_cleansed,city,state,zipcode,market,has_availability,calendar_updated,last_scraped
4,1,2,2,199,30.24184474,-97.74065742,2,1125,17,33,63,325,House,Entire home/apt,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",78704,Austin,TX,78704,Austin,t,3 days ago,11/8/15
4,1,1,1,200,30.26370901,-97.76370162,1,4,30,60,90,365,House,Entire home/apt,"{""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",Heating,""Suitable for Events"",""Smoke Detector"",""Carbon Monoxide Detector"",Shampoo}",78704,Austin,TX,78704,Austin,t,8 months ago,11/8/15
3,1,0,1,299,30.25579308,-97.75212803,2,1125,0,0,0,224,Apartment,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",""Smoke Detector"",Essentials,Shampoo}",78704,Austin,TX,78704,Austin,t,8 months ago,11/8/15
4,1.5,1,1,80,30.24894891,-97.75281063,2,20,24,54,84,150,House,Private room,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",78704,Austin,TX,78704,Austin,t,6 days ago,11/8/15
2,1,1,1,78,30.25686682,-97.76645793,2,15,20,27,41,41,Townhouse,Private room,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",78704,Austin,TX,78704,Austin,t,yesterday,11/8/15
5,1,2,2,179,30.23168321,-97.78146916,1,1125,0,0,4,94,House,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",78704,Austin,TX,78704,Austin,t,2 weeks ago,11/8/15
6,1,1,2,143,30.25515413,-97.74349213,1,1125,30,60,90,365,Apartment,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Breakfast,""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",78704,Austin,TX,78704,Austin,t,2 weeks ago,11/7/15
3,1,0,1,129,30.25536861,-97.74704546,1,1125,29,59,89,364,Apartment,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Gym,Breakfast,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Shampoo}",78704,Austin,TX,78704,Austin,t,1 week ago,11/8/15
4,1,2,1,325,30.23958425,-97.74244923,3,12,30,60,90,365,Apartment,Entire home/apt,"{""Air Conditioning"",""Free Parking on Premises"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher""}",78704,Austin,TX,78704,Austin,t,20 months ago,11/7/15
4,1,1,2,299,30.24680364,-97.75384286,1,5,29,59,89,364,Apartment,Private room,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Washer,Dryer}",78704,Austin,TX,78704,Austin,t,9 months ago,11/8/15
4,1,1,2,150,30.26107651,-97.77166999,3,14,0,0,0,34,Condominium,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Gym,""Pets live on this property"",Dog(s),Cat(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials}",78704,Austin,TX,78704,Austin,t,2 months ago,11/8/15
2,1.5,1,1,65,30.23594775,-97.76955183,1,1125,29,59,89,364,Apartment,Private room,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",78704,Austin,TX,78704,Austin,t,5 weeks ago,11/8/15
4,2,2,2,370,30.25034951,-97.75721724,3,1125,14,44,74,349,House,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",Essentials}",78704,Austin,TX,78704,Austin,t,a week ago,11/8/15
2,1,1,1,150,30.26007838,-97.76078247,1,7,23,38,68,68,House,Private room,"{Internet,""Wireless Internet"",""Air Conditioning"",""Pets live on this property"",Cat(s),Heating,Washer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",78704,Austin,TX,78704,Austin,t,4 weeks ago,11/7/15
2,1,1,1,100,30.24230081,-97.78222304,1,1125,0,0,0,9,Apartment,Private room,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Pool,Kitchen,""Free Parking on Premises"",Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",78704,Austin,TX,78704,Austin,t,3 weeks ago,11/8/15
6,1,2,1,480,30.22576693,-97.75326912,1,1125,30,60,90,365,Apartment,Entire home/apt,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",""Pets live on this property"",Dog(s),Heating,Washer,Dryer}",78704,Austin,TX,78704,Austin,t,21 months ago,11/8/15
7,2,3,4,220,30.25269529,-97.75991421,1,365,16,36,42,307,House,Entire home/apt,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",78704,Austin,TX,78704,Austin,t,2 days ago,11/8/15
2,1,1,1,155,30.24644906,-97.73831292,3,120,28,48,60,326,House,Entire home/apt,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Shampoo}",78704,Austin,TX,78704,Austin,t,4 days ago,11/8/15
2,1,1,1,45,30.23163811,-97.779601,2,30,22,22,22,22,Villa,Private room,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Smoking Allowed"",""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,Dryer,""Smoke Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",78704,Austin,TX,78704,Austin,t,yesterday,11/8/15
4,2,2,2,450,30.23923288,-97.76319155,3,9,0,5,35,310,House,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}",78704,Austin,TX,78704,Austin,t,3 weeks ago,11/8/15
6,1,2,3,225,30.24554306,-97.74790755,2,1125,0,5,35,301,House,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}",78704,Austin,TX,78704,Austin,t,3 days ago,11/8/15
8,2,2,4,199,30.24936583,-97.78138843,3,1125,30,60,90,365,House,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Breakfast,Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",78704,Austin,TX,78704,Austin,t,a week ago,11/8/15
6,2,2,3,167,30.22737856,-97.76437762,2,1125,23,53,83,173,Apartment,Entire home/apt,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Smoking Allowed"",Heating,Washer,Dryer,Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",78704,Austin,TX,78704,Austin,t,2 weeks ago,11/8/15
2,1,1,1,40,30.22938982,-97.77950655,1,1125,17,47,77,341,Apartment,Private room,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Gym,""Pets live on this property"",Cat(s),""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",78704,Austin,TX,78704,Austin,t,a week ago,11/8/15
6,2.5,3,3,275,30.2337357,-97.76991593,3,30,0,5,35,310,House,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",78704,Austin,TX,78704,Austin,t,10 months ago,11/8/15
4,2,2,3,135,30.24025533,-97.76557933,2,30,11,11,11,77,House,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",78704,Austin,TX,78704,Austin,t,2 days ago,11/8/15
6,1,2,2,175,30.23819682,-97.77828225,1,1125,29,59,89,364,House,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",78704,Austin,TX,78704,Austin,t,2 weeks ago,11/8/15
4,1.479616514,1,1,200,30.25708721,-97.74952098,3,14,0,3,33,308,Apartment,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets live on this property"",Cat(s),Heating}",78704,Austin,TX,78704,Austin,t,3 months ago,11/8/15
2,1,1,1,120,30.22743709,-97.74585462,1,1125,30,60,90,365,Apartment,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher""}",78704,Austin,TX,78741,Austin,t,6 weeks ago,11/8/15
6,3,3,4,625,30.25225131,-97.77367761,3,1125,25,48,78,349,House,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Gym,""Hot Tub"",Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Shampoo}",78704,Austin,TX,78704,Austin,t,5 weeks ago,11/8/15
10,2.5,2,2,265,30.23862924,-97.75913506,2,1125,28,58,88,363,Condominium,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",Essentials,Shampoo}",78704,Austin,TX,78704,Austin,t,a week ago,11/8/15
2,2,1,1,250,30.24655984,-97.73792072,3,45,0,2,32,303,House,Entire home/apt,"{""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Shampoo}",78704,Austin,TX,78704,Austin,t,2 months ago,11/8/15
2,1,1,1,80,30.25593674,-97.75635088,2,1125,3,13,19,155,Apartment,Private room,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",Shampoo}",78704,Austin,TX,78704,Austin,t,today,11/8/15
3,1,1,1,159,30.25142913,-97.74111867,1,1125,24,31,61,336,House,Private room,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,""Laptop Friendly Workspace""}",78704,Austin,TX,78704,Austin,t,2 days ago,11/8/15
2,1,1,2,125,30.24203824,-97.75978317,1,1125,3,27,57,332,Earth House,Private room,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,Shampoo}",78704,Austin,TX,78704,Austin,t,3 weeks ago,11/8/15
5,1,2,3,187,30.24487632,-97.78551914,2,1125,18,38,68,343,House,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Hot Tub"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",78704,Austin,TX,78704,Austin,t,today,11/8/15
4,1,2,2,215,30.25013188,-97.76045412,2,1125,29,59,89,364,House,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",78704,Austin,TX,78704,Austin,t,6 weeks ago,11/8/15
2,1,1,1,249,30.23284138,-97.76525808,1,1125,0,0,0,250,House,Private room,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,""Pets live on this property"",Dog(s),Heating,Washer,Dryer,Essentials,Shampoo}",78704,Austin,TX,78704,Austin,t,8 months ago,11/8/15
6,1.5,2,2,200,30.25642132,-97.75277315,2,90,16,46,76,346,House,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,Essentials,Shampoo}",78704,Austin,TX,78704,Austin,t,3 days ago,11/8/15
3,1,0,1,100,30.25688668,-97.76113162,1,1125,0,0,0,3,Loft,Entire home/apt,"{TV,""Air Conditioning"",Pool,Kitchen,""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Fire Extinguisher"",Essentials}",78704,Austin,TX,78704,Austin,t,2 weeks ago,11/8/15
4,1,1,2,250,30.23575052,-97.74869387,1,1125,0,0,0,30,House,Private room,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}",78704,Austin,TX,78704,Austin,t,6 weeks ago,11/8/15
3,1,1,1,300,30.25413551,-97.77909693,1,1125,0,0,0,9,Apartment,Entire home/apt,"{Internet,""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,""24-Hour Check-in"",Hangers}",78704,Austin,TX,78704,Austin,t,4 days ago,11/8/15
2,1,1,1,115,30.2308767,-97.76559588,2,1125,1,1,1,1,Apartment,Entire home/apt,"{Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",78704,Austin,TX,78704,Austin,t,4 days ago,11/7/15
4,1.5,1,2,95,30.25690525,-97.76528358,1,1125,2,30,60,335,House,Private room,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",78704,Austin,TX,78704,Austin,t,2 days ago,11/8/15
3,1,0,2,195,30.25447919,-97.76714885,1,2,29,59,89,364,Apartment,Entire home/apt,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Safety Card"",Essentials,Shampoo}",78704,Austin,TX,78704,Austin,t,4 days ago,11/8/15
6,1,2,2,475,30.23425103,-97.76143876,1,14,30,60,90,365,House,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,Washer,Dryer,""Smoke Detector""}",78704,Austin,TX,78704,Austin,t,8 months ago,11/8/15
2,1,1,2,85,30.2351532,-97.75227633,2,7,0,2,32,307,House,Private room,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",78704,Austin,TX,78704,Austin,t,5 days ago,11/8/15
2,1,1,1,175,30.24163006,-97.73864574,1,8,0,0,0,0,Apartment,Entire home/apt,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",78704,Austin,TX,78704,Austin,t,8 months ago,11/8/15
2,1,1,1,200,30.25026072,-97.75051207,1,3,8,8,8,31,Apartment,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Gym,""Hot Tub"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",78704,Austin,TX,78704,Austin,t,6 weeks ago,11/8/15
2,1,1,1,150,30.25354066,-97.74118683,1,1125,0,0,0,229,Other,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher""}",78704,Austin,TX,78704,Austin,t,4 months ago,11/8/15
6,1,2,3,89,30.23208544,-97.76603792,1,1125,21,51,81,356,Apartment,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Suitable for Events"",Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",78704,Austin,TX,78704,Austin,t,today,11/7/15
6,1,2,3,119,30.23700055,-97.7458914,1,1125,20,50,80,355,Apartment,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",78704,Austin,TX,78704,Austin,t,6 days ago,11/8/15
2,1,1,1,85,30.23522209,-97.79148221,1,1125,30,60,90,365,Apartment,Private room,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Gym,Breakfast,Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",78704,Austin,TX,78704,Austin,t,5 months ago,11/8/15
3,1,1,1,220,30.24256637,-97.74827471,2,16,28,58,87,361,House,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating}",78704,Austin,TX,78704,Austin,t,6 weeks ago,11/8/15
5,2,3,3,300,30.24434472,-97.75354929,3,31,30,60,90,365,House,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher""}",78704,Austin,TX,78704,Austin,t,3 months ago,11/8/15
7,2.5,3,3,450,30.23618222,-97.74438713,1,365,30,60,90,365,House,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer}",78704,Austin,TX,78704,Austin,t,1 week ago,11/8/15
4,1.5,2,3,450,30.25903766,-97.76176741,2,14,10,18,26,245,House,Entire home/apt,"{""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer}",78704,Austin,TX,78704,Austin,t,2 weeks ago,11/8/15
6,2,2,2,400,30.25591372,-97.75340113,1,1125,0,0,0,226,Apartment,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",78704,Austin,TX,78704,Austin,t,4 weeks ago,11/8/15
4,1,2,2,350,30.25989884,-97.75454922,2,1125,12,37,67,325,House,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",78704,Austin,TX,78704,Austin,t,2 months ago,11/8/15
8,2,3,3,550,30.24081186,-97.77978622,1,1125,0,0,0,218,House,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",78704,Austin,TX,78704,Austin,t,8 months ago,11/8/15
4,1,1,2,175,30.24612252,-97.73690004,2,1125,29,59,89,179,House,Private room,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials}",78704,Austin,TX,78704,Austin,t,3 months ago,11/8/15
2,1,1,1,100,30.24784352,-97.73665017,2,1125,29,59,89,179,House,Private room,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials}",78704,Austin,TX,78704,Austin,t,5 months ago,11/8/15
4,1,1,2,97,30.24514446,-97.74371559,1,3,13,32,54,61,House,Entire home/apt,"{Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",78704,Austin,TX,78704,Austin,t,yesterday,11/8/15
4,1,1,1,400,30.26281324,-97.7767691,1,1125,30,60,90,365,Apartment,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",78704,Austin,TX,78704,Austin,t,6 months ago,11/8/15
2,1,1,1,90,30.25783141,-97.76448743,2,7,3,20,45,311,House,Entire home/apt,"{TV,""Wireless Internet"",""Air Conditioning"",""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",78704,Austin,TX,78704,Austin,t,2 months ago,11/8/15
7,2,2,2,495,30.24811139,-97.7392705,3,18,28,58,88,362,House,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",78704,Austin,TX,78704,Austin,t,2 weeks ago,11/8/15
3,2,1,1,69,30.23178021,-97.76681146,1,1125,22,52,82,346,Apartment,Private room,"{""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",78704,Austin,TX,78704,Austin,t,today,11/8/15
3,2,2,2,350,30.25684066,-97.77953699,3,3,28,58,88,363,House,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector""}",78704,Austin,TX,78704,Austin,t,4 months ago,11/8/15
6,1,1,4,195,30.23607068,-97.759199,2,365,22,47,77,332,Loft,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Dog(s),Cat(s),Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,Essentials}",78704,Austin,TX,78704,Austin,t,3 days ago,11/8/15
4,1,1,1,80,30.24235295,-97.78194359,3,30,20,50,80,112,Apartment,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Pool,Kitchen,""Free Parking on Premises"",""Pets Allowed"",Gym,""Elevator in Building"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",78704,Austin,TX,78704,Austin,t,yesterday,11/8/15
4,2,2,2,499,30.26222685,-97.77554176,2,1125,22,47,75,337,Apartment,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",""Hair Dryer"",Iron}",78704,Austin,TX,78704,Austin,t,today,11/7/15
6,1.5,2,3,225,30.25850779,-97.76985575,2,400,19,42,67,301,House,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",78704,Austin,TX,78704,Austin,t,today,11/8/15
